#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.66667,-0.44,0.14286,-0.25
-0.66667,-0.32,0.42857,0.1
-1.0,-0.08,0.28571,0.35
-0.66667,-0.24,-0.14286,0.2
-0.80952,-0.68,0.28571,0.65
-0.80952,-0.2,0.28571,0.55
-0.80952,-0.52,-0.28571,0.1
-1.0,-0.44,-0.33333,0.35
-0.90476,-0.4,0.14286,0.4
-1.0,-0.4,0.047619,-0.05
-0.57143,-0.64,0.095238,0.65
-0.95238,-0.56,-0.19048,0.75
-1.0,-0.48,0.0,0.65
-0.85714,-0.36,-0.19048,0.35
-0.80952,-0.48,-0.14286,0.5
-0.61905,-0.36,-0.28571,0.35
-1.0,-0.44,-0.28571,-0.25
-0.90476,-0.2,-0.2381,0.35
-0.90476,-0.32,0.0,0.45
-0.61905,-0.28,0.14286,0.05
-0.7619,-0.36,0.0,-0.5
-0.7619,-0.44,-0.14286,0.05
-0.57143,-0.16,-0.095238,0.35
-1.0,-0.32,-0.095238,0.0
-1.0,-0.4,0.14286,-0.1
-0.90476,-0.52,0.19048,-0.1
-0.90476,-0.6,0.14286,0.2
-1.0,-0.64,-0.28571,0.35
-0.7619,-0.12,0.57143,0.25
-0.7619,-0.28,0.28571,0.35
-0.52381,-0.08,0.0,0.35
-0.52381,-0.72,0.095238,0.45
-0.52381,-0.32,0.047619,0.25
-0.7619,-0.32,0.14286,0.6
-1.0,-0.84,0.19048,0.75
-0.85714,-0.68,0.57143,-0.6
-0.80952,-0.56,0.28571,0.4
-0.71429,-0.52,0.047619,0.5
-0.90476,-0.72,0.0,0.55
-1.0,-0.36,0.0,0.3
-1.0,-0.76,-0.19048,0.2
-0.80952,-0.52,0.0,0.65
-0.80952,-0.76,-0.28571,0.3
-0.66667,-0.28,0.0,0.1
-0.90476,-0.16,-0.28571,0.35
-0.47619,-0.04,-0.19048,0.3
-0.61905,-0.12,-0.42857,0.1
-1.0,-0.12,-0.095238,0.2
-0.71429,-0.28,-0.61905,-0.4
-0.57143,-0.72,-0.42857,0.35
-0.7619,-0.28,0.28571,0.05
-0.90476,-0.28,0.14286,-0.1
-1.0,-0.32,0.14286,0.15
-1.0,-0.32,0.14286,0.15
-0.95238,-0.64,0.42857,0.05
-0.90476,-0.32,0.42857,0.1
-0.7619,-0.48,0.28571,0.45
-0.71429,-0.52,0.47619,0.55
-0.66667,-0.12,0.42857,0.35
-0.7619,-0.08,-0.19048,0.55
-0.57143,-0.6,0.095238,0.55
-0.80952,-0.52,0.19048,0.65
-0.80952,-0.64,0.095238,-0.05
-1.0,-0.28,0.33333,0.25
-1.0,-0.52,0.047619,0.35
-1.0,-0.84,-0.047619,0.1
-0.95238,-0.84,0.14286,0.35
-0.85714,-0.36,0.0,0.8
-1.0,-0.52,-0.47619,0.55
-0.71429,-0.52,-0.14286,0.55
-0.80952,-0.68,0.2381,0.45
-0.80952,-0.32,-0.33333,0.35
-1.0,-0.64,-0.047619,-0.2
-1.0,-0.12,-0.57143,0.2
-0.95238,-0.08,-1.0,0.2
-0.95238,-0.04,0.0,0.05
-0.66667,-0.28,0.14286,-0.25
-1.0,-0.64,0.0,0.05
-0.61905,-0.36,0.14286,0.2
-1.0,-0.2,-0.047619,0.35
-0.71429,-0.32,0.0,0.35
-0.90476,-0.32,0.0,0.3
-0.71429,-0.24,0.28571,0.35
-0.57143,-0.16,-0.2381,-0.1
-0.66667,0.0,-0.14286,0.35
-0.80952,0.0,0.28571,0.3
-0.42857,-0.28,0.2381,0.5
-0.42857,-0.32,0.095238,0.05
-0.38095,-0.48,0.14286,0.05
-0.42857,-0.52,-0.42857,0.1
-0.90476,-0.2,-0.14286,0.5
-0.38095,0.04,0.0,0.35
-0.71429,0.04,-0.14286,-0.4
-0.33333,0.04,0.0,0.0
-0.57143,0.08,0.14286,-1.0
-0.57143,0.04,0.0,-0.05
-0.66667,0.2,-0.38095,0.35
-0.47619,0.24,0.14286,0.05
-0.57143,0.16,0.14286,-0.15
-0.71429,0.12,0.28571,0.35
-0.28571,0.0,-0.14286,-0.05
-0.42857,0.16,0.14286,-0.05
-0.7619,0.04,0.0,0.25
-0.47619,0.0,-0.095238,-0.15
-0.28571,0.04,0.19048,-0.7
-0.28571,0.04,0.14286,-0.3
-0.71429,-0.48,0.42857,0.35
-0.71429,-0.2,0.57143,0.35
-1.0,-0.36,0.38095,0.5
-1.0,-0.32,0.42857,0.05
-0.80952,-0.76,0.42857,0.5
-0.80952,-0.36,0.28571,0.35
-0.42857,-0.48,0.28571,0.35
-0.90476,-0.2,0.14286,0.4
-0.80952,-0.76,0.047619,0.5
-0.90476,-0.76,0.14286,0.85
-0.71429,-0.28,-0.14286,0.5
-0.95238,-0.56,-0.7619,0.35
-0.95238,-0.36,-0.14286,0.35
-0.66667,-0.36,-0.095238,0.1
-1.0,-0.44,0.0,0.5
-0.90476,-0.68,-0.14286,0.65
-0.80952,-0.64,0.14286,0.65
-0.80952,-0.84,0.0,0.35
-1.0,-0.44,-0.14286,0.35
-1.0,-0.72,-0.19048,-0.6
-1.0,-0.84,-0.33333,0.05
-0.95238,-0.32,0.0,0.25
-0.71429,-0.2,-0.42857,-0.1
-0.57143,-0.16,-0.14286,0.25
-0.85714,-0.24,0.0,-0.05
-1.0,-0.32,-0.14286,-0.55
-1.0,-0.32,-0.42857,-0.45
-0.57143,-0.2,-0.19048,0.05
-0.71429,-0.56,-0.85714,0.35
-1.0,-0.84,0.57143,0.35
-0.80952,-0.4,0.19048,0.65
-1.0,-0.56,0.47619,0.35
-0.66667,-0.16,0.71429,0.8
-1.0,-0.84,0.71429,0.55
-0.80952,-0.4,0.80952,0.65
-1.0,-0.36,0.71429,0.35
-0.71429,-0.52,0.85714,-0.35
-1.0,-0.2,0.7619,0.75
-0.71429,-0.6,0.85714,0.8
-0.61905,-0.76,0.85714,0.55
-0.85714,-0.64,0.71429,-0.3
-0.66667,-0.56,0.71429,0.2
-0.66667,-0.2,0.71429,0.55
-0.57143,-0.32,0.85714,0.8
-0.61905,-0.32,0.85714,0.8
-1.0,-0.32,0.66667,0.65
-0.42857,-0.56,-0.095238,0.65
-0.42857,-0.52,0.047619,0.5
-0.42857,-0.32,0.28571,0.25
-0.57143,-0.08,0.2381,0.25
-0.42857,-0.2,0.0,0.4
-0.57143,-0.52,0.047619,-0.15
-0.66667,-0.64,0.0,0.2
-0.71429,-0.32,0.28571,0.4
-0.71429,-0.6,0.52381,0.05
-0.71429,-0.6,0.42857,0.4
-1.0,-0.56,-0.047619,0.65
-0.85714,-0.32,0.33333,0.6
-0.95238,-0.68,0.2381,0.35
-0.71429,-0.32,0.14286,0.65
-0.71429,-0.88,0.0,0.6
-0.80952,-0.76,-0.14286,0.6
-0.80952,-0.4,-0.047619,0.1
-0.80952,-0.48,0.28571,0.35
-0.90476,-0.6,0.19048,-0.1
-0.71429,-0.48,0.42857,0.35
-1.0,-0.32,-0.14286,0.3
-1.0,-0.68,0.28571,0.5
-1.0,-0.68,0.28571,0.5
-0.66667,-0.56,-0.28571,0.6
-0.7619,-0.64,0.095238,0.35
-0.57143,-0.2,0.0,0.35
-0.80952,-0.32,0.0,0.2
-0.90476,-0.44,-0.2381,0.35
-0.90476,-0.56,0.0,-0.25
-0.57143,-0.08,0.095238,0.15
-0.57143,-0.08,-0.14286,0.0
-0.95238,-0.32,0.0,-0.05
-0.95238,-0.48,-0.047619,-0.4
-0.42857,-0.48,0.38095,0.5
-1.0,-0.48,0.71429,0.6
-0.95238,-0.48,0.28571,0.8
-1.0,-0.64,0.42857,0.5
-0.57143,-0.2,0.52381,0.15
-0.80952,-0.52,0.14286,0.5
-1.0,-0.36,-0.095238,0.6
-0.85714,-0.36,0.28571,0.65
-0.7619,-0.2,0.19048,0.65
-0.57143,-0.24,0.095238,0.65
-0.7619,-0.2,0.28571,0.9
-0.57143,-0.48,0.14286,0.45
-1.0,-0.32,-0.047619,0.5
-0.71429,-0.36,0.14286,0.5
-0.71429,-0.32,0.0,-0.25
-0.90476,-0.32,0.2381,0.0
-1.0,-0.48,-0.19048,-0.4
-1.0,-0.76,-0.14286,-0.3
-1.0,-0.52,0.0,0.2
-0.7619,-0.64,-0.28571,0.25
-0.95238,-0.32,0.0,0.15
-1.0,-0.32,-0.19048,0.25
-1.0,-0.32,-0.33333,0.15
-0.7619,-0.4,-0.28571,0.05
-0.57143,-0.08,-0.047619,-0.05
-0.57143,-0.12,0.095238,0.05
-1.0,-0.28,-0.42857,-0.25
-0.71429,-0.8,0.57143,0.2
-0.71429,-0.24,0.71429,0.55
-1.0,-0.32,0.42857,0.75
-0.95238,-0.84,0.28571,0.2
-0.57143,-0.24,0.33333,0.15
-0.57143,-0.36,-0.047619,0.75
-1.0,-0.36,-0.19048,0.55
-1.0,-0.72,-0.047619,-0.45
-1.0,-0.2,0.0,0.5
-0.71429,-0.44,0.14286,0.6
-1.0,-0.6,-0.095238,0.65
-0.57143,-0.6,-0.42857,0.4
-1.0,-0.4,-0.14286,0.35
-0.95238,-0.4,0.28571,0.35
-0.71429,-0.64,0.047619,0.35
-1.0,-0.44,0.14286,-0.4
-1.0,-0.76,0.0,0.5
-1.0,-0.52,-0.19048,0.55
-1.0,-0.28,-0.14286,0.35
-0.85714,-0.52,0.0,0.3
-0.95238,-0.32,-0.095238,0.05
-1.0,-0.56,-0.2381,-0.05
-0.90476,-0.28,-0.19048,0.1
-1.0,-0.08,0.14286,0.2
-0.85714,-0.04,-0.095238,-0.35
-0.90476,-0.16,0.047619,0.05
-1.0,-0.52,0.42857,0.0
-0.61905,-0.44,0.71429,0.5
-0.90476,-0.72,0.71429,0.75
-0.80952,-0.24,0.42857,0.4
-0.47619,-0.32,0.57143,0.35
-0.7619,-0.2,0.38095,0.35
-0.42857,-0.32,0.71429,0.5
-1.0,-0.48,0.095238,0.8
-1.0,-0.84,0.42857,0.65
-0.95238,-0.32,0.19048,0.35
-0.57143,-0.72,-0.14286,0.45
-0.57143,-0.36,-0.28571,0.55
-1.0,-0.24,0.38095,0.85
-0.90476,-0.56,0.14286,0.8
-0.71429,-0.72,0.047619,-0.15
-0.71429,-0.24,0.47619,0.2
-0.90476,-0.6,0.0,0.5
-0.7619,-0.76,0.047619,-0.25
-0.57143,-0.64,0.2381,0.5
-0.7619,-0.56,0.14286,0.85
-1.0,-0.76,-0.2381,0.55
-0.71429,-0.28,-0.42857,0.65
-1.0,-0.24,0.047619,0.6
-0.85714,-0.72,-0.19048,0.5
-0.80952,-0.32,-0.095238,-0.45
-1.0,-0.44,-0.38095,0.05
-1.0,-0.2,-0.52381,0.35
-0.52381,-0.48,0.28571,0.35
-0.7619,-0.2,0.42857,0.5
-0.95238,-0.52,0.2381,0.45
-0.66667,-0.44,0.57143,0.15
-1.0,-0.52,0.57143,0.3
-0.85714,-0.4,0.57143,0.65
-0.71429,-0.28,0.28571,0.45
-0.57143,-0.64,0.57143,0.35
-0.85714,-0.24,0.42857,0.45
-0.95238,-0.64,0.42857,0.5
-0.85714,-0.4,0.095238,0.75
-1.0,-0.4,0.0,0.65
-0.95238,-0.36,-0.095238,0.35
-0.42857,-0.8,-0.2381,0.35
-0.80952,-0.32,0.047619,0.6
-0.57143,-0.76,0.42857,0.65
-0.80952,-0.32,0.0,-0.6
-0.7619,-0.8,-0.42857,0.65
-0.7619,-0.36,0.14286,0.65
-0.71429,-0.8,0.2381,0.35
-0.57143,-0.32,0.28571,0.35
-0.95238,-0.44,0.0,0.45
-0.7619,-0.44,0.14286,0.3
-0.71429,-0.68,-0.28571,0.45
-0.57143,-0.4,-0.14286,0.0
-1.0,-0.56,0.14286,0.3
-1.0,-0.64,-0.19048,-0.25
-1.0,-0.52,-0.42857,0.35
-0.57143,-0.4,0.2381,0.65
-0.80952,-0.32,0.28571,0.4
-0.80952,-0.36,-0.42857,0.6
-0.61905,-0.48,0.28571,0.75
-1.0,-0.48,0.28571,0.65
-1.0,-0.48,0.57143,0.05
-1.0,-0.84,0.28571,0.35
-0.95238,-0.84,0.57143,0.5
-0.71429,-0.64,0.47619,0.45
-0.71429,-0.52,0.57143,0.35
-0.57143,-0.84,0.33333,0.5
-0.71429,-0.32,-0.28571,0.65
-0.7619,-0.68,-0.14286,0.65
-1.0,-0.32,-0.14286,0.35
-0.95238,-0.6,0.28571,0.75
-0.90476,-0.44,0.0,0.8
-0.66667,-0.44,-0.66667,0.8
-1.0,-0.64,-0.047619,0.35
-0.80952,-0.24,0.33333,0.5
-1.0,-0.32,0.38095,0.65
-1.0,-0.64,0.047619,0.65
-0.85714,-0.68,0.42857,0.35
-0.47619,-0.72,0.28571,0.05
-0.71429,-0.6,0.52381,0.6
-0.57143,-0.32,0.42857,0.65
-0.71429,-0.48,0.71429,0.35
-0.85714,-0.32,0.71429,0.65
-0.42857,-0.28,0.42857,0.55
-0.42857,-0.08,0.71429,0.65
-1.0,-0.2,0.28571,0.35
-0.80952,-0.12,0.28571,0.65
-1.0,-0.2,-0.42857,0.5
-0.57143,-0.32,-0.19048,0.05
-0.80952,-0.4,-0.14286,-0.1
-0.95238,-0.44,0.0,-0.25
-0.7619,-0.52,0.047619,-0.1
-0.71429,-0.28,-0.14286,-0.4
-0.71429,-0.04,-0.38095,0.35
-1.0,-0.08,0.28571,0.35
-0.57143,-0.32,0.14286,0.35
-0.42857,-0.2,-0.14286,-0.1
-0.28571,-0.32,-0.047619,-0.95
-0.38095,-0.32,-0.80952,0.15
-0.7619,-0.16,-0.047619,0.55
-0.38095,0.0,0.14286,0.3
-0.57143,0.04,-0.095238,-0.2
-0.33333,0.04,-0.42857,0.0
-0.42857,0.12,0.0,-0.25
-0.66667,0.04,-0.61905,-0.1
-0.80952,0.28,-0.047619,0.05
-0.90476,0.2,0.0,0.15
-0.7619,0.2,-0.14286,0.35
-0.71429,0.08,0.0,0.1
-0.28571,0.0,0.0,0.15
-0.57143,0.04,-0.85714,-0.05
-0.57143,0.04,0.0,0.2
-0.38095,0.04,-0.2381,-0.25
-0.95238,-0.56,0.0,-0.1
-0.90476,-0.56,-0.52381,-0.1
-0.7619,-0.64,0.14286,0.05
-0.71429,-0.24,0.0,0.4
-0.7619,-0.12,-0.42857,0.25
-0.71429,-0.08,-0.28571,-0.1
-0.52381,0.04,-0.47619,-0.05
-0.47619,-0.08,-0.095238,-0.1
-0.71429,-0.04,0.14286,0.2
-0.57143,-0.24,-0.42857,0.15
-0.42857,-0.08,-0.42857,0.35
-0.28571,-0.24,-0.42857,0.05
-0.38095,-0.48,0.0,0.35
-0.57143,-0.2,0.095238,0.05
-0.42857,0.04,0.047619,0.0
-0.57143,0.04,-0.095238,-0.2
-0.42857,-0.04,0.0,0.15
-0.52381,0.04,-0.095238,-0.05
-0.47619,0.04,0.047619,-0.5
-0.61905,0.2,-0.2381,0.3
-0.42857,0.24,0.0,0.05
-0.42857,0.28,0.0,-0.65
-0.2381,0.2,0.0,0.25
-0.28571,-0.08,-0.85714,-0.45
-0.28571,0.12,-0.095238,0.35
-0.2381,0.16,0.14286,0.3
-0.47619,-0.12,0.0,0.35
-0.80952,-0.32,-0.90476,0.35
-0.71429,-0.2,-0.14286,0.5
-0.71429,-0.52,-0.33333,-0.35
-0.71429,-0.2,-0.14286,-0.1
-0.71429,-0.2,-0.047619,-0.1
-0.57143,-0.32,-0.19048,0.1
-0.71429,-0.48,0.0,0.45
-0.95238,-0.24,-0.14286,0.5
-0.80952,-0.2,-0.42857,0.15
-0.71429,-0.08,-0.7619,-0.3
-0.47619,0.04,-0.2381,-0.1
-0.7619,-0.08,0.0,-0.55
-0.61905,-0.12,0.0,0.35
-0.61905,-0.08,0.0,0.2
-0.33333,-0.12,-0.095238,0.0
-0.28571,-0.12,-0.28571,0.2
-0.57143,-0.16,-0.14286,0.5
-0.66667,-0.12,0.19048,0.4
-0.66667,0.04,0.0,-0.25
-0.57143,0.04,-0.2381,-0.4
-0.42857,0.04,0.0,0.0
-0.42857,0.04,0.047619,0.0
-0.61905,0.08,-0.28571,0.15
-0.57143,0.2,0.14286,0.15
-0.7619,0.16,-0.047619,0.2
-0.47619,0.28,-0.14286,0.5
-0.14286,0.04,0.0,-0.6
-0.85714,0.08,-0.38095,0.05
-0.42857,0.12,0.14286,0.3
-0.42857,0.08,0.28571,-0.4
-0.80952,-0.32,0.047619,0.4
-0.57143,-0.08,-0.19048,0.05
-0.57143,-0.4,-0.42857,0.1
-0.57143,-0.4,0.0,0.35
-0.71429,-0.72,0.0,0.25
-0.90476,-0.52,-0.047619,0.2
-0.71429,-0.2,-0.095238,0.35
-0.7619,-0.16,-0.14286,0.05
-0.90476,-0.08,-0.52381,0.2
-0.61905,-0.12,-0.14286,-0.15
-0.57143,0.04,0.0,-0.05
-0.52381,0.0,-0.2381,-0.05
-0.95238,0.0,-0.14286,0.25
-0.71429,-0.36,-0.14286,-0.05
-0.52381,-0.2,-0.19048,0.2
-0.52381,-0.28,-0.095238,0.1
-0.33333,-0.56,0.0,0.4
-0.66667,-0.12,0.19048,0.35
-0.66667,-0.08,0.0,0.05
-0.71429,0.04,0.19048,-0.4
-0.57143,-0.08,-0.28571,0.35
-0.7619,0.04,0.0,0.35
-0.57143,0.04,-0.57143,-0.05
-0.71429,0.12,-0.28571,0.15
-0.66667,0.08,-0.42857,0.25
-0.47619,0.24,0.14286,0.4
-1.0,-0.28,0.33333,0.05
-0.52381,-0.32,0.52381,0.35
-0.57143,-0.32,0.71429,0.5
-0.66667,-0.4,0.57143,0.35
-0.90476,-0.56,0.52381,0.35
-0.47619,-0.44,0.57143,0.2
-1.0,-0.44,0.57143,0.35
-0.71429,-0.48,0.42857,0.35
-0.71429,-0.48,0.19048,0.65
-0.71429,-0.56,0.33333,0.35
-0.47619,-0.16,0.33333,0.8
-1.0,-0.56,0.80952,0.6
-1.0,-0.32,0.71429,0.55
-0.95238,-0.48,0.71429,0.5
-0.66667,-0.52,0.85714,0.45
-1.0,-0.56,0.71429,0.8
-0.95238,-0.68,0.95238,0.35
-1.0,-0.64,0.80952,0.3
-1.0,-0.72,0.7619,0.45
-1.0,-0.56,0.71429,0.6
-0.7619,-0.48,0.85714,0.75
-1.0,-0.8,0.85714,0.65
-0.90476,-0.6,0.80952,0.85
-0.57143,-0.6,0.57143,0.9
-0.52381,-0.44,0.28571,0.8
-0.95238,-0.2,0.14286,0.7
-0.85714,-0.28,0.0,0.1
-0.80952,-0.36,-0.71429,0.5
-0.80952,-0.52,-0.14286,0.35
-0.95238,-0.52,0.047619,0.0
-0.95238,-0.16,0.0,0.25
-0.80952,-0.36,-0.42857,0.05
-0.7619,-0.32,-0.095238,0.45
-0.71429,-0.64,0.0,0.35
-0.85714,-0.6,-0.14286,-0.2
-0.95238,-0.76,0.0,-0.55
-0.61905,-0.76,-0.095238,-0.15
-0.61905,-0.44,-0.14286,-0.4
-0.61905,-0.12,-0.42857,0.35
-1.0,-0.08,-0.095238,0.35
-0.71429,-0.28,0.0,0.05
-0.52381,-0.24,0.0,0.05
-0.28571,-0.16,-0.66667,-0.05
-0.28571,-0.2,-0.047619,0.1
-0.61905,-0.08,0.14286,0.65
-0.38095,0.0,0.2381,0.35
-0.85714,0.04,0.0,-0.1
-0.28571,0.04,-0.14286,-0.1
-0.66667,0.04,0.14286,-0.6
-0.61905,0.04,-0.19048,-0.05
-0.85714,0.2,-0.19048,0.05
-0.95238,0.24,-0.047619,0.2
-0.71429,0.2,0.14286,-0.15
-0.7619,0.04,0.14286,0.35
-0.7619,-0.32,-0.047619,0.2
-0.57143,-0.08,0.14286,0.0
-1.0,-0.2,-0.42857,0.1
-0.71429,-0.6,-0.38095,0.2
-0.7619,-0.52,-0.33333,0.0
-1.0,-0.44,-0.33333,-0.35
-0.66667,-0.48,-0.28571,0.05
-0.7619,-0.44,-0.28571,0.5
-0.95238,-0.84,-0.42857,0.4
-0.90476,-0.32,-0.33333,0.3
-0.80952,-0.24,-0.28571,0.15
-0.80952,-0.08,-0.66667,0.05
-1.0,-0.08,-0.38095,0.25
-0.61905,-0.04,-0.28571,0.05
-1.0,-0.16,-0.14286,-0.25
-0.47619,-0.2,-0.2381,0.3
-0.57143,-0.08,0.0,0.35
-0.28571,-0.2,-0.095238,-0.1
-0.28571,-0.36,-0.14286,0.35
-0.47619,-0.08,-0.14286,0.45
-0.47619,0.04,0.2381,0.35
-0.61905,0.04,0.047619,-0.65
-0.71429,0.0,-0.42857,-0.5
-0.47619,0.04,-0.14286,0.25
-0.38095,0.04,0.047619,0.05
-0.57143,0.16,0.0,-0.05
-1.0,0.24,0.14286,0.35
-1.0,-0.6,-0.095238,0.2
-1.0,-0.72,0.14286,-0.2
-1.0,-0.72,0.0,0.15
-0.7619,-0.28,-0.28571,0.35
-0.47619,-0.08,-0.42857,0.05
-0.80952,-0.28,0.047619,-0.1
-0.7619,-0.36,-0.52381,0.2
-1.0,-0.12,0.19048,-0.1
-0.85714,-0.08,0.14286,-0.05
-0.71429,-0.04,0.19048,-0.1
-0.71429,-0.08,0.14286,0.0
-0.66667,-0.44,-0.28571,0.35
-0.71429,-0.32,0.0,0.35
-0.71429,-0.36,0.19048,0.35
-0.57143,-0.04,0.047619,0.1
-0.42857,0.04,-0.14286,0.2
-1.0,0.0,0.0,0.35
-0.47619,-0.04,0.14286,0.1
-0.57143,-0.08,-0.47619,0.35
-0.42857,-0.08,0.0,0.35
-0.28571,-0.32,0.0,0.35
-0.38095,-0.08,-0.42857,0.35
-0.57143,0.04,0.19048,0.35
-0.47619,0.04,0.0,-0.25
-0.71429,0.04,0.14286,-0.4
-0.47619,0.04,-0.14286,0.35
0.14286,0.4,-0.85714,-0.1
0.14286,0.48,-0.7619,-0.05
0.0,0.36,-0.7619,-0.1
-0.33333,0.28,-0.66667,-0.1
-0.57143,0.28,-0.57143,-0.25
-0.66667,0.32,-0.57143,-0.25
0.28571,0.32,-0.42857,-0.4
0.095238,0.16,-0.66667,-0.1
0.095238,0.24,-0.42857,0.05
0.28571,0.28,-0.42857,-0.2
0.28571,0.2,-0.47619,-0.65
0.57143,-0.2,-0.90476,-0.4
0.38095,0.04,-0.57143,-0.25
0.0,0.32,-0.57143,-0.4
0.28571,0.12,-0.42857,-0.2
0.57143,0.04,-0.33333,0.05
0.33333,0.0,-0.28571,-0.1
0.38095,0.04,-0.42857,-0.35
-0.42857,0.04,-0.2381,-0.3
0.14286,0.08,-0.19048,-0.6
0.19048,-0.2,0.0,-0.1
0.57143,0.16,-0.14286,-0.25
0.42857,0.2,-0.14286,-0.6
0.33333,0.24,-0.28571,-0.25
0.095238,0.04,0.0,-0.15
0.28571,0.04,-0.047619,-0.25
-0.2381,0.04,0.2381,0.05
0.52381,-0.2,0.28571,0.15
0.0,-0.04,-0.33333,-0.05
0.42857,0.16,-0.14286,-0.4
0.47619,0.88,-0.42857,-0.5
0.33333,0.04,-0.28571,-0.55
0.33333,0.12,-0.33333,-0.05
0.57143,-0.16,-0.80952,-0.25
0.28571,0.4,-0.42857,-0.2
0.42857,0.16,-0.38095,-0.2
0.0,0.04,-0.42857,-0.45
0.28571,-0.2,-0.71429,-0.1
-0.52381,0.04,-0.57143,-0.2
0.38095,0.04,-0.42857,-0.45
0.57143,0.04,-0.66667,-0.3
0.57143,0.04,-0.42857,-0.25
0.28571,0.04,-0.52381,-0.95
0.19048,0.12,-0.66667,-0.75
0.14286,0.04,-0.57143,-0.55
0.38095,0.04,-0.28571,-0.4
0.28571,0.28,-0.42857,-0.25
0.14286,0.04,-0.7619,-0.35
0.14286,-0.08,-0.71429,-0.05
0.47619,0.16,-0.57143,0.0
0.38095,0.08,-0.33333,0.05
0.2381,0.88,-0.80952,-1.0
0.14286,0.88,-0.71429,-0.75
0.19048,0.96,-0.80952,-0.8
0.0,0.88,-0.47619,-0.55
0.33333,0.84,-0.52381,-0.6
0.19048,0.4,-0.52381,-0.75
0.28571,0.28,-0.66667,-0.55
0.28571,0.04,-0.42857,-0.15
0.42857,0.28,-0.28571,-0.15
0.19048,0.16,-0.33333,-0.15
0.42857,0.4,-0.80952,-0.2
0.42857,0.16,-0.7619,-0.3
-0.2381,0.16,-0.42857,-0.55
-0.047619,0.28,-0.42857,-0.55
0.2381,0.28,-0.42857,-0.65
0.42857,0.48,-0.71429,-0.45
0.42857,0.2,-0.71429,-0.55
0.047619,0.08,-0.42857,-0.45
0.14286,0.04,-0.28571,-0.5
-0.33333,0.4,-0.28571,-0.35
0.52381,0.76,-1.0,-0.55
0.33333,0.76,-1.0,-0.55
0.71429,0.84,-0.80952,-0.55
0.57143,0.76,-0.61905,-1.0
0.42857,0.88,-0.52381,-0.55
0.52381,0.88,-0.47619,-0.55
0.52381,0.88,-0.7619,-0.95
0.47619,0.88,-0.95238,-0.8
0.14286,0.92,-0.66667,-1.0
0.42857,0.88,-0.57143,-1.0
0.71429,0.76,-0.38095,-0.7
0.52381,0.04,-0.33333,-0.3
0.47619,0.04,-0.42857,-0.1
0.47619,0.12,-0.66667,-0.25
0.42857,0.28,-0.42857,-0.1
0.42857,0.16,-0.42857,-0.25
0.0,0.0,-0.42857,-0.4
0.42857,0.0,-0.42857,-0.2
0.28571,0.08,-0.42857,-0.4
-0.19048,-0.36,-0.42857,-0.55
0.095238,0.12,-0.42857,-0.55
0.33333,0.4,-0.38095,-0.7
0.47619,0.16,-0.33333,-0.7
0.85714,0.8,-0.95238,-0.6
0.47619,0.68,-0.57143,-0.8
0.42857,0.76,-0.42857,-0.8
0.0,0.84,-0.66667,-0.55
0.0,0.88,-0.80952,-0.55
0.0,0.88,-0.7619,-0.8
0.28571,1.0,-0.61905,-1.0
0.19048,0.96,-0.61905,-0.55
0.42857,0.88,-0.42857,-0.55
0.38095,0.64,-0.52381,-0.4
0.33333,-0.2,-0.28571,-0.15
0.42857,0.4,-0.57143,-0.3
0.2381,0.28,-0.28571,-0.3
0.2381,0.16,-0.42857,-0.1
0.47619,0.16,-0.52381,-0.2
0.47619,0.04,-0.66667,-0.25
0.52381,0.4,-0.42857,-0.2
0.42857,0.08,-0.57143,-0.35
0.0,-0.24,-0.42857,-0.5
0.2381,0.32,-0.42857,-0.3
-0.19048,0.92,-1.0,-0.7
0.57143,0.84,-0.90476,-0.85
0.28571,0.84,-0.66667,-0.55
0.7619,0.84,-1.0,-0.55
0.42857,0.68,-0.66667,-0.85
0.19048,0.64,-0.42857,-0.8
0.095238,0.8,-0.42857,-0.8
0.14286,0.88,-0.61905,-1.0
0.28571,0.84,-0.66667,-1.0
0.38095,0.76,-1.0,-0.55
0.42857,0.76,-0.42857,-0.75
0.38095,0.8,-0.71429,-0.5
0.52381,0.64,-0.57143,-0.7
0.57143,0.64,-0.71429,-0.25
0.42857,0.6,-0.33333,-0.25
0.14286,0.12,-0.28571,-0.15
0.28571,0.12,-0.42857,-0.4
0.42857,0.04,-0.38095,-0.3
0.095238,0.12,-0.57143,-0.25
0.57143,0.52,-1.0,-0.1
0.0,0.88,-0.85714,-0.75
0.28571,0.76,-0.85714,-1.0
0.38095,0.88,-0.80952,-1.0
0.42857,1.0,-0.95238,-0.9
0.57143,0.76,-0.95238,-0.65
0.28571,0.84,-0.95238,-0.55
0.71429,0.84,-1.0,-0.55
0.47619,0.76,-0.57143,-0.9
0.57143,0.88,-0.57143,-0.55
0.28571,0.88,-0.61905,-0.55
0.57143,0.88,-0.71429,-0.7
0.52381,0.84,-1.0,-0.95
0.28571,0.88,-0.7619,-1.0
0.28571,0.92,-0.95238,-0.9
0.14286,0.76,-0.47619,-1.0
0.38095,0.8,-0.57143,-0.55
0.47619,0.68,-0.42857,-0.6
0.42857,0.2,-0.42857,-0.3
0.42857,-0.08,-0.38095,-0.1
0.38095,-0.08,-0.14286,-0.1
0.28571,-0.08,-0.28571,-0.05
0.14286,0.28,-0.33333,-0.1
